rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,twist,linear,x,y,z,angular,x,y,z
1490536605809237627,,137,,1490536605,799610965,'',,,1.58273557641,0.0,0.0,,0.0,0.0,48.6995561973
1490536605907601467,,138,,1490536605,900610965,'',,,1.5021689536,0.0,0.0,,0.0,0.0,46.2205831876
1490536606010450357,,139,,1490536606,610965,'',,,1.63349747407,0.0,0.0,,0.0,0.0,50.2614607405
1490536606108586353,,140,,1490536606,100610965,'',,,1.72542882594,0.0,0.0,,0.0,0.0,53.0901177214
1490536606210470107,,141,,1490536606,200610965,'',,,1.78978077226,0.0,0.0,,0.0,0.0,55.070177608
1490536606310130499,,142,,1490536606,300610965,'',,,1.71230380891,0.0,0.0,,0.0,0.0,52.6862710434
1490536606411265872,,143,,1490536606,400610965,'',,,1.62744047241,0.0,0.0,,0.0,0.0,50.0750914589
1490536606509644245,,144,,1490536606,500610965,'',,,1.53740462991,0.0,0.0,,0.0,0.0,47.3047578433
1490536606611963346,,145,,1490536606,600610965,'',,,1.56627216228,0.0,0.0,,0.0,0.0,48.1929896086
1490536606710267966,,146,,1490536606,700610965,'',,,1.55584887736,0.0,0.0,,0.0,0.0,47.8722731495
1490536606808687499,,147,,1490536606,800610965,'',,,1.51792099792,0.0,0.0,,0.0,0.0,46.7052614746
1490536606911059112,,148,,1490536606,901610965,'',,,1.69941812904,0.0,0.0,,0.0,0.0,52.2897885857
1490536607009353916,,149,,1490536607,1610965,'',,,1.71031092776,0.0,0.0,,0.0,0.0,52.6249516235
1490536607111623830,,150,,1490536607,101610965,'',,,1.80982880112,0.0,0.0,,0.0,0.0,55.6870400343
1490536607209948250,,151,,1490536607,201610965,'',,,1.69570694455,0.0,0.0,,0.0,0.0,52.175598294
1490536607313723516,,152,,1490536607,302698081,'',,,1.64151176374,0.0,0.0,,0.0,0.0,50.5080542689
1490536607411285612,,153,,1490536607,402698081,'',,,1.54725548321,0.0,0.0,,0.0,0.0,47.6078610218
1490536607512881977,,154,,1490536607,502698081,'',,,1.51190562202,0.0,0.0,,0.0,0.0,46.5201729852
1490536607611669118,,155,,1490536607,602698081,'',,,1.48716174159,0.0,0.0,,0.0,0.0,45.7588228182
1490536607709753298,,156,,1490536607,702698081,'',,,1.53110214046,0.0,0.0,,0.0,0.0,47.1108350911
1490536607812082012,,157,,1490536607,802698081,'',,,1.53122876665,0.0,0.0,,0.0,0.0,47.1147312815
1490536607910225820,,158,,1490536607,902698081,'',,,1.59257961558,0.0,0.0,,0.0,0.0,49.0024497103
1490536608012802213,,159,,1490536608,3698081,'',,,1.66069595414,0.0,0.0,,0.0,0.0,51.0983370504
1490536608111119878,,160,,1490536608,103698081,'',,,1.80572887716,0.0,0.0,,0.0,0.0,55.560888528
1490536608213397723,,161,,1490536608,203698081,'',,,1.72346748234,0.0,0.0,,0.0,0.0,53.0297686874
1490536608311720283,,162,,1490536608,303698081,'',,,1.72714671657,0.0,0.0,,0.0,0.0,53.1429758944
1490536608413943877,,163,,1490536608,403698081,'',,,1.69909162294,0.0,0.0,,0.0,0.0,52.2797422444
1490536608513419985,,164,,1490536608,503698081,'',,,1.77134334261,0.0,0.0,,0.0,0.0,54.5028720803
1490536608614823715,,165,,1490536608,603698081,'',,,1.63813758842,0.0,0.0,,0.0,0.0,50.4042334898
1490536608713148771,,166,,1490536608,703698081,'',,,1.39174018834,0.0,0.0,,0.0,0.0,42.8227750257
